SYMBOL,2D 1,2D 2,2D 3,2D 4,2D 5,3D 1,3D 2,3D 3,3D 4,3D 5,InVivo 1,InVivo 2,InVivo 3,InVivo 4
CD274,0.267159266,0.161213295,0.643381331,0.204713041,0.148897367,0.882412221,1.118094461,0.435669638,0.415639675,0.912989596,0.745341729,0.815083082,0.568841771,0.525295373
CD276,6.445348401,6.597770144,6.616298005,6.466378944,6.530480821,6.428510104,6.650108085,6.539750324,6.5742768,6.578674384,6.518355822,6.511937196,6.64209001,6.534158148
CD2AP,7.42344684,7.374536519,7.308918735,7.40732436,7.294948255,7.603051632,7.549488882,7.620771189,7.605753928,7.476818503,6.823238406,6.624750301,6.791121107,6.669053256
CD2BP2,7.011113939,6.990629088,7.088009941,6.994630509,7.118893979,6.989289928,7.032438084,6.860314252,6.891319259,6.981319127,7.051810493,7.12104387,7.07365601,7.080486151
CD302,4.153730478,4.126152242,4.045664019,4.176941614,3.950049249,4.845877329,4.618655814,4.558627268,4.59144097,4.690675591,3.630992207,3.734010627,2.90716054,3.488211435
CD320,5.699395825,5.820311092,5.810550941,5.67270481,5.770540455,5.2802948,5.248028996,5.147032791,5.267884831,5.262249138,5.110368072,5.235606994,5.123862906,5.186609731
CD38,2.89043639,2.818904448,2.740928074,2.74546053,2.804326898,4.334593965,4.504448238,4.412468929,4.416988233,4.314074026,3.806785766,4.023918765,3.569484029,3.308717265
CD40,1.121324633,1.200937041,1.380313493,0.798270389,1.043202316,0.967095736,0.374786751,0.707899017,0.602630457,0.812977553,1.019096401,0.84001757,1.393664542,1.096242826
CD44,9.301948045,9.340428786,9.350749115,9.313325235,9.31421169,9.47858568,9.508371354,9.522199925,9.526930211,9.426678657,9.016525425,8.938093354,9.110286463,9.062606458
CD46,7.82140987,7.826149542,7.796698363,7.866148076,7.712827807,8.395965965,8.237137249,8.319891639,8.258494864,8.179248101,8.5275956,8.377080328,8.501924106,8.523246937
CD47,5.826584474,5.845360768,5.831278878,5.933540641,5.678285221,6.144747385,6.045678961,6.125533281,6.126475941,6.014809986,5.736420167,5.667760302,5.708249613,5.8594387
CD55,6.542481072,6.622386592,6.534394251,6.569881794,6.468183841,8.273146322,8.07707416,8.13885128,7.895126648,7.94284662,8.062966519,7.711045545,8.237410519,8.026215086
CD58,3.38537284,3.248595762,3.581908106,3.394023452,3.339223657,3.765644208,3.758302071,3.693659971,3.824063446,3.635257343,4.242416429,4.185854219,4.140640162,4.313378227
CD59,8.156081447,8.175489632,8.236153835,8.219353079,8.208200894,8.470080909,8.44660129,8.478171199,8.416293158,8.366411863,8.657063505,8.422412438,8.609796297,8.619668622
CD63,9.045355879,9.106847928,9.164715204,9.108342394,9.175295837,10.40305368,10.19582031,10.15930204,10.05122444,10.23266603,10.15184973,10.17771139,10.05268022,9.891614167
CD68,4.398794745,4.474516869,4.472476661,4.354660103,4.512598795,6.068138097,6.160408225,6.026957148,6.010435134,5.918231941,5.341886855,5.242636767,5.50008064,5.067771436
CD70,1.552929892,1.936140451,1.718299482,1.694483405,1.591139381,1.937688161,2.240385364,2.349839125,2.381376636,2.280699039,1.21322127,0.538711723,1.381045125,1.368839192
CD81,7.840188849,7.94801115,7.912705531,7.90445093,7.909044808,8.114634368,8.015688516,7.983540151,7.92939652,7.975886921,7.463238672,7.538990229,7.573239633,7.583094605
CD82,4.056356492,4.0505898,4.083371743,4.10552389,4.005657523,6.337333415,6.113552362,5.994486039,5.935722547,6.058595953,5.028868662,5.05172059,4.839045461,4.622040745
CD83,0.882489234,0.871920135,0.584491125,0.645513192,0.603215867,-1.21155541,-0.843864368,-1.11070159,-0.640102566,-0.745106267,0.308621718,0.196544133,0.850948077,0.19256226
CD9,7.221686271,7.254175394,7.273043765,7.211073886,7.158056013,7.782816989,7.742999532,7.800257426,7.731216321,7.629972103,7.251562357,7.107309474,7.371921847,7.165291583
CD99,8.044822395,8.103090583,8.097254713,8.017855238,8.028408303,8.750687753,8.5488966,8.576716735,8.535469823,8.504169411,7.350869006,7.342238676,7.275284837,7.271720697
CD99L2,7.665550052,7.729491914,7.682144231,7.61921875,7.631922201,7.689320155,7.659914618,7.631369505,7.56853469,7.630155789,7.341292296,7.446631888,7.177875985,7.170390223
CD99P1,1.256309484,1.099379544,0.906401807,0.586784777,0.910909851,1.411820684,1.190707212,1.238202119,1.490894382,1.386468789,1.727267695,1.664634468,2.064695072,1.872830049
CDA,0.267159266,0.161213295,0.087027315,0.461629448,-0.241133407,0.663038359,0.324038399,0.600639096,0.415639675,0.353454919,3.22096537,2.538082633,3.069327022,2.81769508
CDADC1,2.265155014,2.397230032,2.453421883,2.398033581,2.43985979,2.390272825,2.198738778,2.427219758,2.309328088,2.295598817,2.105495605,2.053755119,1.824868949,2.124740655
CDAN1,4.178498035,3.955302431,3.936088026,3.952281961,4.108085599,3.945115664,4.009797762,3.874912692,3.83809735,4.020967288,3.767126161,4.042835698,3.876416467,4.034577245
CDC123,7.0565301,7.116366708,7.198705807,7.126754495,7.147404523,6.278829729,6.349893662,6.415498588,6.355943142,6.303993759,6.202207942,6.088366611,6.170979669,6.147943239
CDC14A,3.100412883,2.941354256,2.945877461,3.236747881,2.902609253,2.824040248,2.563868891,2.810865878,2.780661001,2.654615298,2.085790386,1.705911835,2.008371661,2.449507857
CDC14B,5.105109176,5.030494047,5.032868548,5.159242244,5.01627566,5.251039351,5.247178031,5.360988896,5.368007379,5.282023294,4.791006898,4.866937124,4.840198396,4.724965574
CDC16,5.913133751,5.884048105,5.917313022,5.902272578,5.812019199,5.821326989,5.713049946,5.800916266,5.662297137,5.757353441,5.863370195,5.865145942,5.978650311,5.88188769
CDC20,6.9628512,6.947646339,7.044291991,6.91167282,7.035244114,4.242745504,4.778629661,5.007028543,5.242609051,4.71271268,5.179396615,5.135933803,5.212003681,5.440532539
CDC23,6.215200565,6.079690691,6.125717695,6.223457231,6.129679952,5.496344549,5.491670246,5.627335905,5.564394875,5.528179488,5.502850936,5.353939828,5.510256763,5.529857359
CDC25A,4.738205678,4.667245878,4.664782622,4.672473474,4.673440977,2.545213427,2.979094072,2.970173442,3.258720843,2.813159569,3.395184662,3.384009603,3.304682326,3.828548241
CDC25B,8.61429951,8.699654829,8.643072636,8.653856809,8.734087362,7.986307998,8.341886015,8.40224939,8.451808193,8.32718256,7.519405159,7.497228563,7.595599914,7.707563418
CDC25C,4.155650843,4.129991546,4.036538832,4.032587816,4.117666711,2.169793579,2.590951089,2.482647757,2.883484186,2.521528614,2.909645731,2.870091823,3.088858876,3.096550026
CDC26,5.093134552,5.067567725,5.128728307,5.13126091,5.140980464,5.118470457,4.961989632,5.038194338,4.936162444,4.787084071,4.781851064,4.874499539,4.632297182,4.713368017
CDC27,7.830604552,7.793666362,7.800342044,7.853592271,7.757835659,7.225886549,7.367843119,7.46109922,7.515669779,7.362509496,7.364221611,7.187516931,7.334162976,7.407102562
CDC34,5.445254446,5.610747178,5.747636838,5.495674097,5.596463381,5.401898723,5.348252865,5.191144342,5.289324436,5.38052021,5.221766869,5.328836715,5.247196884,5.273679208
CDC37,7.269245063,7.321338784,7.386741686,7.280002273,7.408027483,6.994973362,7.012795281,6.962950996,7.011516824,6.987067318,7.248519238,7.280107113,7.300424228,7.292719364
CDC37L1,4.435614047,4.360860463,4.55275642,4.528555025,4.458691324,4.603979018,4.527060087,4.676881423,4.421655598,4.461743391,4.102336388,3.993681749,3.802631677,3.784891124
CDC40,5.045252906,5.020496142,4.91930236,4.993364064,4.954987829,4.988602551,4.771545242,4.894592124,4.898710887,4.833766606,4.537200571,4.651443431,4.401856649,4.591956646
CDC42,8.135795071,8.148466028,8.203605547,8.235333561,8.116716348,8.015804618,8.057427088,8.170138712,8.124756366,8.014814932,8.003163323,7.888661603,7.910656494,7.984729075
CDC42BPA,6.919148894,7.009804247,6.695251087,6.931721207,6.78574302,6.909285254,7.029224052,7.050385442,7.217010749,7.258460062,6.935868481,6.79141513,6.9202042,6.958315809
CDC42BPB,8.020528222,7.998544862,7.933870133,7.962194881,8.064595036,8.192635622,8.402090936,8.291072607,8.37096028,8.356565327,8.340976739,8.230234579,8.357618778,8.372866328
CDC42BPG,2.387860372,2.108678401,2.480591639,2.120128208,2.326397202,3.833004909,3.791367791,3.73735928,3.638722677,3.755983757,3.5142199,3.458357535,3.613303006,3.389642082
CDC42EP1,5.866996068,5.994642509,6.010204777,5.868772042,5.981637725,5.565878575,5.57405805,5.417389644,5.359924167,5.57854302,5.747436584,5.912932526,5.837993091,5.89015243
CDC42EP2,4.339209118,4.366943152,4.354064656,4.344060737,4.392579054,5.311670133,5.269141621,5.181871199,5.149078068,5.280151675,4.804632612,4.670682894,4.905539618,4.50986485
CDC42EP3,5.996391569,5.956830785,6.068669476,5.916352601,5.995066767,5.882110387,5.984701001,5.927265484,5.877458869,5.837809022,5.586734879,5.713173288,5.421381923,5.619575373
CDC42EP4,7.416256081,7.482126486,7.509547076,7.413885277,7.400478146,7.213481601,7.28962162,7.294064826,7.298990412,7.281329944,7.286509172,7.37112669,7.325750526,7.431728098
CDC42SE1,6.64754048,6.622640815,6.668623188,6.674407812,6.692655693,6.442134419,6.52860589,6.593192444,6.496037671,6.547114875,6.649563204,6.682758363,6.697531187,6.794609871
CDC42SE2,6.535492435,6.515009839,6.59127689,6.637268661,6.45447717,6.829773983,6.76989073,6.893925052,6.833240992,6.685055025,6.506825012,6.374160216,6.457582391,6.411769263
CDC45,5.306082606,5.264836203,5.311571473,5.16627895,5.247677866,3.169057182,3.694808257,3.691047733,3.877134372,3.457865725,4.107231614,4.113562391,4.22072713,4.33472993
CDC5L,6.345413472,6.310239424,6.344478727,6.366484637,6.35614735,5.855051156,5.974454044,5.967756654,6.02584425,5.911597892,5.759924622,5.739915995,5.735148557,5.72440447
CDC6,7.162274608,7.120872935,7.173744007,7.149506085,7.172246231,4.779129038,5.390484244,5.467094912,5.614855767,5.230617283,6.013677456,5.873472725,5.913873158,5.949190922
CDC7,4.491421627,4.564072351,4.547626852,4.597853841,4.567563592,3.070425054,3.297851154,3.360454533,3.471737548,3.148840314,3.785566159,3.884063295,3.785975607,3.873009384
CDC73,6.652308867,6.61499455,6.640591464,6.623639105,6.541963157,6.52245057,6.46048854,6.464120906,6.471488854,6.452231453,5.892018348,5.792757129,5.943141884,5.958554396
CDCA2,6.091249176,5.972872462,6.10054371,6.026238584,6.098914366,3.851686947,4.438883924,4.643492971,4.732103241,4.419857887,4.320368589,4.188283568,4.530270568,4.615824748
CDCA3,5.733224354,5.705476675,5.72963108,5.70860982,5.814966876,3.743807251,4.322519861,4.417218374,4.545138718,4.179979042,4.361921944,4.445496546,4.476417432,4.689889408
CDCA4,5.34783459,5.456715228,5.54312067,5.393152301,5.395652271,3.859092546,4.208235518,4.201077475,4.278051758,4.179979042,4.712871701,4.545524858,4.711292493,4.966867035
CDCA5,6.476410698,6.478676405,6.549869102,6.524251381,6.608030997,4.26521681,4.867694677,4.962233444,5.114903083,4.749701444,5.43048348,5.401826185,5.495697376,5.59450588
CDCA7,5.979686417,5.88192581,5.897793202,5.891090818,5.911370995,4.375189935,4.697473807,4.700451474,4.783773776,4.644518009,5.43048348,5.393428396,5.427531449,5.539741257
CDCA7L,5.116985227,5.231887562,5.153419407,5.120949806,5.19563846,4.468924897,4.213473036,4.354221507,4.345102856,4.337661194,4.131461649,4.131346665,4.033843608,3.956053887
CDCA8,5.770043389,5.786674084,5.815894254,5.797725429,5.839161538,3.471641639,4.31279229,4.454661335,4.401320389,4.103721431,4.455104309,4.425042913,4.510129391,4.535118309
CDCP1,5.247864556,5.22654524,5.184320492,5.294300271,5.280950366,5.231200847,5.425509067,5.422122943,5.437252068,5.160114318,5.009388808,4.571812363,4.974363832,5.033671673
CDH1,5.964429812,6.063302195,5.914825191,6.064135793,5.915692747,6.766449151,6.536985834,6.495149566,6.408616527,6.64743751,7.232926688,7.347682444,7.332115678,7.091279479
CDH10,0.209166053,0.138636884,-0.193054267,0.189004893,-0.107561105,0.363141797,0.188761108,0.971680028,0.312193055,0.705512498,0.342229004,0.343282641,0.794967793,0.295708605
CDH11,-4.582389875,-4.582389875,-4.582389875,-3.447550427,-4.582389875,-4.582389875,-4.582389875,-4.582389875,-4.582389875,-4.582389875,3.088614948,3.129731931,2.77353515,2.809003369
CDH16,0.882489234,0.697546874,0.681347011,0.474645006,0.792851287,3.771542821,3.855309015,3.568314915,3.606289597,3.68702858,1.019096401,2.064374082,0.676036486,0.219048405
CDH17,6.080169909,6.009882783,5.961375613,6.091061257,5.888366981,8.229708093,8.137332636,8.091352995,8.004169744,8.146620208,7.280291733,7.214285175,7.322041703,7.214662421
CDH19,-3.14732728,-4.582389875,-3.998470309,-3.658703714,-4.582389875,-4.051329681,-3.962405033,-3.158914744,-4.582389875,-3.439325228,4.18800544,3.765425871,4.329812904,4.653939141
CDH2,5.053516019,4.952551317,5.019036313,5.074150102,5.072956485,3.264167398,3.656864553,3.937963481,3.75423916,3.641102304,5.079564568,4.880521058,5.231466094,5.43771611
CDH23,1.241919917,1.7624501,1.321421893,1.371643613,1.459552583,1.880614128,2.073760086,1.947515758,2.115539848,2.054125667,1.318280067,1.664634468,1.162501023,1.380619117
CDH24,3.170353849,3.039061709,3.111426926,3.189947245,3.364713475,2.988249452,3.333245517,3.369892873,3.332978945,3.318521442,3.681098941,3.685136675,3.673583181,3.905845405
CDH3,-0.711382931,-1.019841003,-0.941414017,-0.482656483,-0.388346177,-0.531481282,-1.242311399,-1.436586476,-1.05844679,-0.807422075,-0.320708605,0.377748334,0.428718966,0.525295373
CDH4,-0.085210121,0.020130334,-0.497873733,-0.108086429,0.329361942,-1.728420246,-1.404012166,-3.158914744,-2.670139542,-1.340629518,1.872347906,1.705911835,1.796639717,2.386640692
CDH5,1.006843643,0.728112274,0.873981912,1.079575193,0.523083685,2.46982214,2.479431475,2.408260211,2.355591552,2.147424016,-1.715725297,-0.994734796,-0.134045981,-0.919358322
CDH6,3.489535791,3.454553162,3.38027588,3.558926297,3.294064664,4.538608341,4.440373753,4.605156968,4.494350139,4.650325646,2.065812289,1.470714402,1.248380505,1.426799892
CDHR1,-1.970788541,-1.811885002,-2.584737538,-2.050380953,-2.169374695,0.162280371,-0.199460924,0.435669638,-0.122559806,0.203522947,-0.035319737,0.075782625,-0.875264698,-0.13625655
CDHR2,-3.93348303,-4.582389875,-3.583954559,-3.906148993,-3.745237445,-2.259043967,-1.586151654,-1.531017226,-2.472444671,-1.435860381,0.407182377,0.411409823,1.43087371,0.165580752
CDHR4,-2.111504961,-2.468790982,-2.26296609,-2.953431009,-3.013724811,0.953322523,0.927283795,0.622738531,0.708278299,0.83354231,0.308621718,0.157402794,0.612679966,-0.353224038
CDIP1,2.518956791,2.836545664,2.882102316,2.53169852,2.650643843,2.827819439,2.757973976,2.581867905,2.503811387,2.666126762,1.939760085,2.156583337,2.330588301,2.193136927
CDIPT,6.322518189,6.482323186,6.491296106,6.384914695,6.404752965,6.821742253,6.794854713,6.713912394,6.750638163,6.753428003,6.353557153,6.530245994,6.372086092,6.415352736
CDK1,7.218474551,7.225505832,7.206863556,7.231345697,7.099684158,5.338409171,5.862779367,6.126016874,6.188039095,5.662837645,6.07617938,5.867421653,6.000471767,6.105096047
CDK10,4.64148302,4.456375285,4.532127801,4.583657243,4.681769351,5.346993729,5.287468546,5.180009397,5.223134516,5.364711186,5.684959663,5.9282738,5.734528662,5.709303485
CDK11A,5.08608304,4.904785073,4.93095162,5.01715572,5.05206478,5.054408745,4.973251763,4.932750651,4.83921535,4.972029145,5.012040521,5.146329225,4.957208108,5.061070562
CDK11B,6.032178021,5.98046196,6.003767072,5.925111492,6.064770925,5.695474125,5.696761739,5.55515295,5.613652912,5.658723455,5.769969005,5.922098471,5.821637528,5.892499238
CDK12,6.909507754,6.865606732,6.770657084,6.88206051,6.908112716,6.692723797,6.900919818,6.894492842,7.012806255,6.979590193,7.101413645,6.948349021,7.27421891,7.155254246
CDK13,5.863475524,5.887860386,5.816960546,5.826247968,5.830448189,5.92816612,5.919429931,5.930037464,6.031453275,5.993836545,6.188992831,6.186411759,6.242485099,6.247795612
CDK16,7.353015277,7.363170576,7.387100699,7.306176736,7.366439177,6.979342818,7.037614904,6.944974216,6.970431075,7.068482859,6.712755293,6.833539331,6.742929045,6.756975641
CDK17,5.565689311,5.501085079,5.620885624,5.635521223,5.567791859,5.718716003,5.642317376,5.842117033,5.694151615,5.636014982,5.651839057,5.419510816,5.589866186,5.603958063
CDK18,2.279315813,2.661528668,2.420127999,2.565548482,2.624000015,3.648729196,3.767827003,3.579657289,3.564695228,3.826930246,3.800754801,3.945668521,3.661059034,3.751258848
CDK19,5.003212157,5.117487766,4.836548393,5.041720664,4.960322561,5.206738624,5.222279124,5.309974916,5.314638352,5.318954641,4.916229718,4.792246859,4.845949289,4.906017268
CDK2,6.429165938,6.437941359,6.42080666,6.402473906,6.434354598,4.771300237,5.051472953,5.088686331,5.243488041,4.956034204,5.690678394,5.664274184,5.652242439,5.862592166
CDK20,2.616995598,2.649602349,2.754348409,2.740080792,2.654410252,2.933319351,3.043248887,3.01263578,2.874433628,2.749653896,2.834886902,2.626727752,2.719426051,2.642871856
CDK2AP1,6.931250551,6.945818832,7.03194752,6.911373703,6.87842922,6.761270901,6.735716698,6.802495344,6.751565284,6.644167043,6.902817038,6.843206674,6.86122901,6.967864487
CDK2AP2,6.272956492,6.387071789,6.407418932,6.286399635,6.358169532,6.593821672,6.577155195,6.489899009,6.549258192,6.594952008,6.248361371,6.402683752,6.277376913,6.159955145
CDK3,1.881462641,1.619446052,1.756770183,1.982568625,1.910451024,2.514918626,2.685799114,2.251430712,2.762428354,2.737210701,3.054603965,3.226419839,2.925048536,3.172206494
CDK4,7.748847178,7.814179112,7.872501663,7.816454187,7.876662612,7.165382706,7.168102559,7.196368996,7.270382401,7.129785636,7.373647811,7.525363697,7.395053468,7.445112619
CDK5,4.414918723,4.575673845,4.485947246,4.45493807,4.436988792,4.303718564,4.481476335,4.443840491,4.359769337,4.399312546,4.307665558,4.370465258,4.248781542,4.221392188
CDK5R1,2.628103534,2.580091787,2.643318644,2.71012821,2.787275294,2.374856373,2.530684567,2.128311227,2.329337216,2.54041604,2.89273433,3.002987571,2.783158794,3.196568616
CDK5R2,-0.503145714,-0.136259721,-0.941414017,-0.508036749,-0.623488902,-0.28302733,-0.679512192,-0.296588743,-0.58913485,-0.324817242,0.048508409,0.377748334,-0.170735207,0.415064159
CDK5RAP1,5.149149095,5.157339743,5.274017218,5.196544537,5.157662732,4.788855674,4.736804728,4.688714582,4.795808249,4.709934673,5.014609208,4.998727364,5.040053722,4.961974786
CDK5RAP2,6.535492435,6.427211512,6.468406413,6.50792366,6.588969248,5.675851532,5.986231786,5.903203999,5.980169253,6.032150583,6.253338226,6.18276146,6.344320393,6.2788142
CDK5RAP3,7.250274471,7.028919709,7.136647125,7.150520252,7.323616336,7.899975743,7.763973961,7.700210712,7.647526208,7.831278747,8.286720905,8.528799085,8.358222508,8.280297258
